occupancy,throughput
0.182785,9075.497223
0.195273,9096.451359
0.218356,9097.914490
0.084238,9043.751672
0.077822,9104.272486
0.119345,9140.543886
0.088165,9088.270203
0.081870,9144.428925
0.079413,9100.118425
0.081500,9132.566912
0.079346,9081.025655
0.125830,9098.546892
0.098771,9104.007257
0.085064,9115.336541
0.078224,9118.904116
0.076190,9075.276530
0.077470,9107.529531
0.082023,9081.891561
0.098767,9128.916956
0.069805,9086.486430
0.092785,8872.185553
0.068345,9124.322387
0.067328,9056.433712
0.113060,9120.647357
0.078831,9077.069016
0.089398,9118.102577
0.079153,9061.608816
0.107681,9133.794778
0.089035,9082.178623
0.087092,9055.395469
0.067886,9059.549866
0.093141,9077.457979
0.103333,9060.556235
0.099220,9100.088593
0.097027,9086.582265
0.105113,9102.172618
0.084110,9070.311262
0.093364,9134.470553
0.109039,9092.340708
0.086881,9006.321723
0.087233,9082.553126
0.089863,9091.426486
0.099471,9105.766373
0.082600,9087.472379
0.079268,9075.859655
0.088482,9097.472474
0.094192,9085.170559
0.082365,9132.872139
0.084699,9097.747281
0.087268,9081.766261
0.089398,9073.814045
0.111123,9083.163619
0.099931,9096.259353
0.109549,9118.954015
0.106214,9084.099334
0.095718,9090.613245
0.091354,9134.849418
0.109089,9105.002003
0.104726,9103.425499
0.116722,9098.909521
0.112064,9078.399065
0.105665,9094.164806
0.097750,9097.263968
0.090015,9113.319575
0.094115,9079.328818
0.119460,9112.060685
0.108921,9129.508672
0.107640,9126.654070
0.119721,9107.247532
0.110758,9056.072860
0.111323,9113.419220
0.106371,9080.562178
0.097514,9106.146185
0.102002,9076.545041
0.095017,9105.741521
0.094244,9086.866277
0.100351,9148.119813
0.093138,9111.489438
0.118517,9106.676870
0.133813,9090.611613
0.108496,9090.724012
0.109689,9094.045691
0.099720,9109.051002
0.108614,9099.232421
0.096810,9067.786219
0.091194,9110.797157
0.100977,9070.197749
0.102385,9119.150263
0.101238,9083.592695
0.094179,9076.195743
0.116965,9089.320948
0.120911,9089.674543
0.092156,9106.321975
0.098030,9105.446345
0.117333,9103.405555
0.118365,9095.203706
0.134494,9098.801897
0.113633,9103.370781
0.113217,9097.555283
0.177328,9101.552950
0.104229,9076.190772
0.083728,9108.699204
0.093256,9084.871784
0.074066,9109.107445
0.086258,9073.318372
0.074484,9082.074707
0.072717,9091.310750
0.058042,9122.128340
0.075537,9108.322561
0.086770,9077.436535
0.087557,9082.914444
0.087599,9067.445841
0.099764,9110.194544
0.095053,9082.394748
0.077083,9103.393978
0.066404,9087.809327
0.075046,9091.378533
0.083056,9093.645441
0.068974,9098.950929
0.068625,9090.271114
0.070618,9079.013913
0.074053,9086.410521
0.072156,9121.718956
0.082480,9079.938914
0.096495,9098.788635
0.082885,9091.578566
0.076197,9104.463126
0.091861,9103.137104
0.086141,9103.228210
0.075195,9053.183629
0.081667,9115.692225
0.110831,9063.073936
0.104952,9104.222748
0.105597,9070.015106
0.096907,9101.915800
0.102329,9086.527707
0.087194,9124.167567
0.094164,9074.943811
0.103527,9081.842129
0.099941,9078.788050
0.095074,9109.638513
0.083732,9092.104303
0.080713,9130.440588
0.104138,9108.977998
0.102122,9110.680909
0.096495,9075.302873
0.103287,9114.758260
0.082770,9091.596776
0.087059,9108.028881
0.085123,9037.409277
0.084303,9130.448886
0.086067,9064.830381
0.073336,9142.892263
0.066154,9075.981577
0.076130,9126.479182
0.081639,9078.928161
0.084054,9140.325035
0.068163,9091.895963
0.072589,9107.318858
0.077101,9066.921304
0.074930,9103.950921
0.079469,9080.647961
0.069851,9126.654027
0.064562,9085.857346
0.075271,9116.960375
0.081414,9067.778029
0.064196,9119.363175
0.058485,9113.427524
0.056715,9114.891195
0.067434,9042.881544
0.088062,9117.091702
0.135055,9040.876896
0.138123,9116.996950
0.132586,9079.107896
0.146792,9123.894473
0.152831,9074.963514
0.127654,9158.045914
0.149917,9071.290356
0.146820,9084.412914
0.129298,9069.079006
0.156565,9067.560927
0.154953,9062.919522
0.157936,9117.382653
0.133607,9058.890034
0.132256,9103.327690
0.138640,9065.834617
0.114764,9120.820399
0.128143,9080.075763
0.139414,9135.854168
0.133614,9032.033365
0.148817,9103.352585
0.132801,9044.080492
0.150413,9106.496105
0.155402,9132.171541
0.159086,9116.365300
0.151936,9051.992131
0.134176,9127.118881
0.133484,9095.688453
0.114647,9002.457476
0.113532,9113.902655
0.135034,9067.533005
0.136755,9113.070395
0.117134,9100.153211
0.114236,9103.070814
0.121823,9102.066583
0.116683,9116.275522
0.120198,9107.280705
0.139894,9102.389676
0.140881,9117.756801
0.129706,9047.530332
0.112834,9130.822411
0.111518,9088.311483
0.117455,9112.776446
0.108719,9101.254726
0.116574,9132.174890
0.112728,9079.538228
0.138720,9158.334430
0.124851,9097.083582
0.114894,9092.319243
0.115268,9077.856793
0.124218,9086.180944
0.113917,9081.345616
0.106922,9119.787319
0.111643,9081.815705
0.102878,9121.604128
0.101546,9093.437068
0.089330,9123.764580
0.114101,9093.405659
0.104216,9122.238166
0.123409,9037.059694
0.119134,9122.126654
0.112880,9044.284964
0.115166,9139.506364
0.105567,9058.425592
0.120824,9135.224895
0.125367,9059.139500
0.141905,9146.240533
0.153378,9078.585355
0.123508,9089.803430
0.128598,9061.114488
0.117751,9104.093471
0.124970,9095.805934
0.094665,9106.821205
0.072884,9095.786079
0.068044,9093.771150
0.069596,9074.041280
0.067681,9098.099911
0.072934,9099.571914
0.088970,9123.782889
0.086881,9042.207763
0.057628,9109.661730
0.072041,9072.564382
0.063020,9099.389709
0.073500,9082.122569
0.063514,9125.278241
0.080937,9074.446389
0.055451,9114.221613
0.073904,9091.467777
0.081545,9058.519119
0.066343,9090.925624
0.067920,9087.515338
0.067524,9106.562470
0.065472,9104.139904
0.054766,9100.413242
0.063334,9098.245571
0.075845,9106.713344
0.069325,9124.357291
0.089322,9102.928283
0.102852,9097.267242
0.097115,9070.092397
0.117236,9086.544224
0.095498,9106.058258
0.114398,9089.884394
0.120584,9097.565199
0.096825,9097.138168
0.092064,9088.808765
0.118799,9112.180228
0.103110,9102.953170
0.083425,8924.759271
0.103650,9120.720561
0.101441,9068.748371
0.070421,9131.714571
0.076743,9062.214863
0.096893,9133.501094
0.110688,9085.201972
0.102659,9136.445141
0.097476,9063.009874
0.080124,9096.596935
0.093985,9075.925605
0.077826,9079.647043
0.087114,9049.126819
0.090207,9110.508277
0.107072,9069.791352
0.107204,9119.996908
0.090433,9078.324888
0.101863,9118.978952
0.098642,9104.851129
0.093469,9107.887882
0.104139,9023.479082
0.089611,9124.920152
0.091856,9065.218296
0.104564,9105.464611
0.100162,9068.210566
0.088072,9097.666164
0.104565,9087.711866
0.104270,9141.432947
0.088722,9077.896358
0.095467,9077.097058
0.093925,9077.242071
0.096274,9067.613598
0.081976,9073.427056
0.099051,9110.080031
0.096725,9083.990394
0.110946,9106.245667
0.098665,9082.718117
0.142634,9109.243498
0.132019,9094.398003
0.105196,9120.071756
0.108221,9042.040957
0.124775,9106.696804
0.106151,9078.440275
0.119601,9078.901840
0.103367,9088.802118
0.115339,9098.638011
0.103265,9083.084409
0.105881,9126.985583
0.112595,9094.096976
0.101362,9063.234903
0.100440,9102.775787
0.107475,9080.410474
0.108686,9097.782037
0.116267,9065.527266
0.114659,9098.891287
0.118677,9066.834206
0.099234,9160.384801
0.104637,9072.867279
0.116542,9084.000299
0.121394,9071.477980
0.119041,9092.398595
0.075148,9066.898280
0.068925,9098.891287
0.068046,9053.324642
0.061935,9132.918829
0.079813,9068.606919
0.084276,9121.855399
0.072906,9109.593724
0.057081,9104.279144
0.061474,9058.346832
0.073021,9118.947379
0.078222,9090.537168
0.080781,9111.803284
0.061085,9097.586745
0.072513,9116.814120
0.069278,9095.107720
0.066686,9120.580818
0.081931,9074.457929
0.070373,9078.155125
0.077316,9076.531906
0.074959,9098.507202
0.079156,9091.907591
0.075755,9106.869310
0.068665,9088.964025
0.058304,9115.878297
0.063696,9095.557760
0.059361,9112.783079
0.070654,9095.379050
0.071216,9100.245923
0.076429,9081.561669
0.079568,9107.003634
0.079407,9095.197068
0.099592,9111.120870
0.086407,9089.225091
0.075931,9104.764871
0.074969,9088.595640
0.081219,9133.059025
0.074334,9100.073717
0.072577,9085.121042
0.069212,9074.540296
0.081355,9084.962586
0.083740,9080.202718
0.099564,9103.309445
0.086251,9070.077619
0.082229,9121.857048
0.069641,9083.317125
0.063435,9149.825671
0.068613,9109.009526
0.076620,9089.899280
0.077942,9114.273144
0.088096,9099.340030
0.091811,9109.631910
0.087336,9102.673059
0.106597,9092.089435
0.111123,9098.080040
0.095372,9103.970786
0.088098,9115.306652
0.081508,9097.712556
0.102708,9046.711772
0.098722,9088.313170
0.081125,9074.284993
0.095277,9123.691347
0.101841,9093.041830
0.102850,9091.090932
0.092190,9070.075952
0.125763,9133.657922
0.122290,9099.050242
0.092594,9119.441358
0.089133,9082.615836
0.085113,9076.874593
0.078332,9042.511920
0.090718,9147.001832
0.103019,9078.844149
0.130991,9060.244282
0.136362,9041.149873
0.130601,9122.684254
0.148643,9068.059224
0.124254,9089.193761
0.112297,9033.738646
0.122036,9123.110356
0.133414,9033.799042
0.138865,9135.146459
0.128632,9116.621248
0.125404,9108.745684
0.133969,9094.733839
0.114437,9130.177142
0.119405,9087.627630
0.125162,9099.609972
0.132114,9075.869567
0.132065,9074.904272
0.148064,9118.694552
0.132869,9116.622939
0.124827,9120.808777
0.136223,9104.285789
0.146886,9123.999360
0.123144,9086.564081
0.112554,9104.040425
0.079894,9108.627850
0.059093,9089.459753
0.057510,9092.615175
0.068660,9118.200704
0.065158,9098.073447
0.067740,9091.733927
0.054210,9083.396259
0.070420,9122.790782
0.057501,9118.985637
0.048278,9123.876139
0.060671,9067.949045
0.067141,9112.608709
0.073760,9068.743450
0.064087,9118.950700
0.062827,9106.547536
0.077711,9105.520991
0.068061,9106.703427
0.068733,9119.423049
0.059492,9103.060830
0.057352,9124.920145
0.078550,8997.084213
0.052873,9094.186286
0.060198,9086.603698
0.080657,9136.036138
0.089512,9099.681185
0.079082,9105.479548
0.072672,9116.302160
0.088050,9136.009385
0.078545,9136.027811
0.073403,9103.476877
0.068200,8988.478054
0.064343,9135.093051
0.059783,9077.461245
0.076827,9140.630793
0.089360,9100.492755
0.085337,9104.254281
0.093406,9098.656188
0.060917,9113.028895
0.057703,9096.370222
0.063291,9106.399917
0.059875,9109.686598
0.060628,9109.482515
0.077996,9100.060446
0.077095,9121.364500
0.074811,9124.731967
0.082576,9122.860678
0.083575,9117.518985
0.088556,9091.953838
0.089735,9122.932249
0.078139,9109.895772
0.084611,9087.176775
0.086104,9109.689955
0.082167,9085.287787
0.086766,9104.562639
0.079095,9108.481870
0.081630,9123.161981
0.069502,9114.819769
0.092410,9108.500092
0.093661,9132.753717
0.127279,9112.185208
0.082840,9120.274702
0.089042,9070.757166
0.092001,9109.997024
0.096817,9082.609266
0.077677,9122.348019
0.081761,9085.523857
0.085446,9111.006296
0.083186,9082.327118
0.071595,9149.248070
0.096220,9105.673506
0.099662,9078.657855
0.105067,9093.792660
0.102987,9104.405172
0.082081,9112.974068
0.087118,9123.789587
0.100834,9107.111495
0.091947,9109.545591
0.079630,9094.307093
0.075342,9116.381938
0.071400,9094.211113
0.075676,9136.403397
0.087683,9056.735601
0.098554,9127.248795
0.101468,8973.047291
0.088105,9137.542104
0.084248,9072.486989
0.067187,9118.054361
0.089510,9086.894337
0.085323,9154.377240
0.097656,9065.275770
0.100141,9083.921081
0.094754,9006.363900
0.100156,9103.117211
0.089160,9100.492705
0.096800,9100.118425
0.096478,9088.736042
0.081918,9108.845260
0.081610,9115.268388
0.074305,9090.026517
0.082952,9115.619034
0.078108,9102.512349
0.097929,8993.376772
0.109962,9079.449181
0.080788,9112.588781
0.083488,9097.172895
0.093924,9099.477458
0.086616,9084.432713
0.094444,9121.863756
0.100493,9105.618792
0.095328,9129.405303
0.079751,9068.470417
0.081106,9139.954068
0.077142,9067.937564
0.083235,9130.897442
0.089269,9093.456906
0.081979,9123.005501
0.084370,9089.629908
0.092115,9141.021811
0.098439,8994.161365
0.110301,9112.221739
0.098383,9096.932909
0.080321,9105.877523
0.100900,9116.637931
0.075263,9114.862950
0.098382,9102.734381
0.086198,9087.528505
0.089921,9108.863496
0.093715,9129.216933
0.086042,9125.416416
0.083569,9136.223066
0.100904,9061.303330
0.103092,9113.055471
0.109460,9081.952609
0.100888,9145.715198
0.108455,9090.593388
0.087649,9106.162718
0.103191,9084.310570
0.090143,9132.310036
0.091094,9094.222709
0.089476,9097.729083
0.074300,9118.070980
0.084788,9090.940464
0.094813,9115.049056
0.111689,9104.539442
0.077871,9106.089748
0.063445,9097.816788
0.074331,9114.507374
0.095117,9093.996120
0.103144,9133.554509
0.111644,9094.555210
0.084935,9081.371982
0.101211,9113.160097
0.091671,9098.952570
0.099001,9038.330665
0.080290,9126.207606
0.079439,9106.282187
0.080357,9110.679270
0.068958,9096.918006
0.076985,9123.599750
0.079081,9088.714575
0.087634,9135.301684
0.100962,9052.498500
0.097890,9038.760361
0.099717,9116.872307
0.090154,9110.936582
0.085646,9104.388497
0.082848,9108.098526
0.076939,9084.655561
0.114479,9165.929723
0.117603,9088.777358
0.118588,9086.981838
0.118880,9087.036372
0.124159,9096.749200
0.109014,9102.575291
0.096327,9111.517650
0.112554,9099.720965
0.107528,9115.479429
0.109971,9103.612768
0.103095,9128.123669
0.102407,9105.550809
0.122758,9132.143195
0.124982,9050.705859
0.098265,9134.719195
0.108843,9057.559167
0.097114,9132.742041
0.098254,9093.741397
0.099247,9136.972746
0.097333,9088.760876
0.102778,9160.205229
0.105262,9078.849075
0.100922,9068.222053
0.109856,9080.329678
0.139246,9084.219793
0.129742,9073.487990
0.127449,9130.025415
0.121499,9083.051413
0.146309,9143.316935
0.151978,9060.520093
0.134590,9109.334825
0.151738,9132.688635
0.136472,9133.062337
0.130505,9065.997391
0.126992,9094.407924
0.145321,9073.277240
0.137820,9004.257040
0.146794,9142.603001
0.130351,9113.381034
0.126188,9101.284572
0.146409,9142.887231
0.131287,9063.450163
0.149715,9071.540537
0.121333,9086.047245
0.136733,9077.907889
0.150202,9083.523338
0.180668,9118.089272
0.132669,9081.129560
0.073088,9103.858090
0.072237,9111.110888
0.076147,9120.466030
0.087365,9098.914511
0.099056,9114.073775
0.094630,9067.089011
0.078770,9112.744898
0.075414,9097.897944
0.078987,9138.555884
0.089156,9092.772290
0.081081,9123.523189
0.076822,9072.691134
0.062283,9156.637104
0.076661,9084.985684
0.054638,9113.259794
0.063590,9100.287374
0.080621,9115.771943
0.082954,9086.204109
0.091427,9144.887237
0.095775,9097.105057
0.074697,9140.921586
0.069884,9106.154445
0.062627,9134.906144
0.070856,9120.585844
0.064594,9114.808151
0.050484,9073.718546
0.044823,9118.711193
0.045424,9076.347344
0.044902,9144.490804
0.059494,9109.447626
0.058541,9113.452481
0.055992,9095.478321
0.064227,9116.287200
0.061514,9117.046827
0.057813,9113.297979
0.057382,9103.708885
0.067626,9102.258759
0.062348,9130.830747
0.056664,9105.126340
0.062533,9120.881952
0.050261,9107.713657
0.057994,9124.174185
0.066002,9100.237717
0.066889,9144.154685
0.054677,9094.290535
0.066572,9091.011553
0.065947,9078.814420
0.065258,9115.936484
0.170753,9090.504142
0.152929,9124.968447
0.140262,9087.850629
0.131679,9142.584648
0.144198,9075.818463
0.140909,9137.684085
0.146104,9100.633549
0.137493,9115.152082
0.171670,9063.366352
0.156544,9146.963339
0.151265,9058.332031
0.149755,9148.467934
0.179367,9099.492393
0.173361,9144.388796
0.165052,9096.729354
0.145918,9156.690778
0.126554,9099.138052
0.143547,9117.151570
0.130244,9087.003340
0.143753,9104.992046
0.164634,9101.022800
0.133390,9145.738649
0.158074,9107.058377
0.157525,9103.592885
0.138082,9096.596985
0.134539,9119.715803
0.159374,9133.911573
0.144720,9136.476854
0.154782,9091.753794
0.140778,9105.078279
0.135026,9094.087074
0.160882,9132.651934
0.144084,9114.216630
0.157125,9121.510918
0.142982,9086.544255
0.135465,9106.809558
0.160028,9098.758843
0.157736,9089.800155
0.183816,9092.539164
0.156803,9096.947799
0.130227,9090.419854
0.145625,9134.982890
0.123673,9111.117580
0.148941,9118.268875
0.175066,9132.546872
0.144225,9077.942512
0.138136,9130.810733
0.133772,9091.132226
0.100479,9068.468750
0.094736,9091.552158
0.082310,9089.126006
0.091958,9109.560529
0.076403,9125.086704
0.079598,9107.501301
0.095467,9112.791376
0.104588,9107.297217
0.091444,9132.201608
0.099921,9117.086766
0.108264,9125.078354
0.098421,9044.975391
0.101832,9133.612878
0.087216,9085.655947
0.113969,9140.122857
0.122945,9121.091654
0.086802,9141.636883
0.104538,9094.975392
0.111646,9151.770061
0.101419,9095.882030
0.104321,9100.949925
0.120485,9101.887605
0.111085,9108.388903
0.106686,9104.879331
0.157604,9129.802062
0.134877,9091.553753
0.140560,9127.375434
0.167038,9115.989656
0.155714,9128.978606
0.167349,9103.514992
0.154768,9134.218580
0.161656,9082.571337
0.176721,9118.634713
0.171246,9073.012188
0.171695,9133.694619
0.159887,9119.983591
0.148266,9109.102431
0.148689,9112.984067
0.178851,9149.097348
0.156440,9108.720772
0.164183,9116.185759
0.166474,9112.143729
0.163462,9095.069643
0.139800,9089.881089
0.146580,9126.520767
0.129475,9101.100663
0.129617,9125.254920
0.138088,9121.106580
0.143062,9106.227441
0.136347,9146.447987
0.142965,9086.507930
0.140415,9073.333216
0.149292,9118.796031
0.136111,9102.744320
0.112642,9114.003946
0.114657,9107.021894
0.136259,9108.045489
0.143938,9133.492765
0.139434,9071.023784
0.146483,9138.412258
0.121228,9106.812913
0.128372,9126.828959
0.103478,9046.119265
0.107030,9015.539203
0.138367,9085.743431
0.128866,9119.561077
0.122512,9073.357922
0.134855,9141.897590
0.111305,9088.182633
0.125727,9187.224623
0.135975,9091.104128
0.131020,9079.818532
0.084596,9086.058784
0.119120,9090.416566
0.093300,9049.105496
0.083914,9136.278174
0.083559,9092.950898
0.083460,9114.504056
0.080355,9084.361775
0.086490,9141.367748
0.095880,9127.918629
0.079811,9121.690656
0.070973,9075.823453
0.066800,9138.497408
0.081715,9070.834506
0.081860,9151.708072
0.080525,9087.969568
0.075045,9020.879159
0.085118,9077.937514
0.078715,9169.135176
0.089704,9105.028519
0.075163,9097.618176
0.079506,9097.911203
0.076108,9087.104090
0.071919,9096.588668
0.094606,9127.951965
0.115318,9111.270325
0.107340,9124.027625
0.093643,9095.870491
0.127426,9138.013046
0.104441,9117.459136
0.096374,9148.695618
0.088288,9057.815107
0.094405,9138.418860
0.092218,9062.329804
0.081430,9119.185183
0.090586,9096.982567
0.097407,9131.739585
0.099645,9088.007517
0.084200,9147.537322
0.089959,9091.363661
0.121855,9111.530986
0.129878,9100.620270
0.108605,9117.613779
0.097817,9107.288967
0.108242,9140.834655
0.110102,9101.523134
0.085646,9130.500625
0.101119,9103.355845
0.099343,9140.221458
0.049175,9145.116363
0.053487,9126.327533
0.032548,9085.865618
0.052285,9116.584689
0.043851,9085.101246
0.057571,9088.983905
0.049529,9119.805605
0.061057,9113.080400
0.056435,9104.569253
0.065390,9137.181459
0.063257,9101.456842
0.062314,9129.271956
0.053703,9125.956107
0.053410,9084.703382
0.052143,9116.054519
0.058334,9101.571164
0.050568,9113.467400
0.039711,9116.603006
0.038817,9128.285267
0.049359,9067.713906
0.054839,9135.453556
0.045866,9096.568841
0.037028,9091.479398
0.049360,9083.155382
0.139093,9089.016920
0.146626,9086.385718
0.156725,9105.051706
0.146645,9088.326333
0.129659,9098.838289
0.130485,9101.319343
0.144514,9121.683967
0.150112,8994.734107
0.138288,9108.760601
0.154005,9116.573084
0.150585,9103.781804
0.135289,9130.388899
0.123297,9126.887298
0.142036,9099.813699
0.140752,9106.386658
0.150028,9140.378486
0.142820,9123.644720
0.124308,9136.920958
0.142281,9062.334711
0.137337,9139.232395
0.147265,9046.124203
0.131157,9144.091098
0.143064,9102.232272
0.123765,9142.103184
0.101746,9061.045535
0.105688,9159.112806
0.105768,9105.270570
0.101783,9111.529328
0.094055,9101.885951
0.091971,9119.509561
0.091511,9096.112061
0.090154,9153.413595
0.128298,9084.064664
0.110612,9115.241819
0.094083,9086.686248
0.115987,9116.260581
0.105790,9100.100180
0.100666,9129.126934
0.094486,9055.046172
0.081630,9146.376034
0.083451,9061.669579
0.083610,9136.875864
0.081544,9111.373246
0.081476,9130.807397
0.085817,9105.865878
0.078260,9164.120425
0.100013,9105.429753
0.115019,9111.489463
0.132346,9090.170318
0.133888,9102.727769
0.124359,9099.041994
0.139872,9137.445315
0.147465,9097.403016
0.123453,9124.885163
0.133809,9118.283891
0.127906,9118.639701
0.139222,9149.169350
0.118965,9113.253130
0.122257,9082.026889
0.128513,9082.869936
0.116377,9085.996058
0.145391,9131.846349
0.126113,9129.080270
0.151023,9114.779894
0.136045,9113.455791
0.124290,9089.682829
0.123115,9132.720365
0.128136,9094.619719
0.140812,9130.869061
0.135504,9045.661039
0.119669,9122.975507
0.126132,9043.511217
0.132490,9133.197491
0.130411,9079.600897
0.131611,9148.720712
0.122389,9076.851537
0.136893,9163.498989
0.131988,9103.992381
0.131859,9103.165252
0.124634,9089.866222
0.132138,9119.022198
0.140886,9089.772028
0.133994,9144.345329
0.119899,9120.833725
0.125305,9142.517775
0.116882,9112.992352
0.130925,9125.964404
0.123010,9122.729184
0.134623,9112.527289
0.129093,9073.637826
0.124779,9118.210652
0.123376,9091.881102
0.127943,9105.408238
0.137485,9122.800759
0.147422,9114.632001
0.124447,9114.464190
0.149117,9133.194098
0.173977,9115.570862
0.163113,9137.236547
0.156730,9116.553114
0.149696,9067.457363
0.143876,9105.312055
0.149018,9091.486012
0.175861,9124.535473
0.188622,9109.862587
0.156704,9139.277469
0.147617,9101.326020
0.151931,9162.795374
0.176987,9109.142282
0.164214,9089.137516
0.164579,9095.422053
0.145023,9105.978648
0.158938,9080.925046
0.161215,9128.306928
0.195239,9097.965812
0.149840,9120.371202
0.169654,9070.503780
0.166388,9110.300775
0.156359,9100.968179
0.154378,9131.451052
0.155318,9048.159049
0.135628,8983.165020
0.146686,9077.832062
0.127574,9113.562098
0.140771,9093.304745
0.159591,9132.665276
0.133641,9092.902903
0.145742,9140.921592
0.137359,9100.882037
0.138634,9090.914060
0.143922,9083.836890
0.164223,9093.582597
0.136476,9111.630585
0.114906,9121.389487
0.142607,9115.499401
0.134264,9130.784072
0.140931,9093.448669
0.134124,9141.357730
0.136147,9111.838191
0.137060,9138.464020
0.150626,9065.528920
0.154160,9137.934600
0.134797,9052.906597
0.141770,9139.947402
0.102977,9092.155541
0.114949,9151.033038
0.108796,9112.651894
0.106702,9181.734803
0.085055,9117.121639
0.092277,9123.766304
0.098684,9112.085584
0.114479,9096.135234
0.105920,9122.333064
0.115736,9119.705814
0.101556,9128.976930
0.089744,9116.830748
0.113575,9123.644720
0.107656,9107.718632
0.105305,9163.052297
0.091329,9095.554462
0.088492,9096.995799
0.088237,9098.265468
0.100670,9099.447679
0.100204,9099.073472
0.090280,9147.965773
0.105559,9080.614970
0.096200,9130.557285
0.107058,9101.721941
0.128592,9147.795067
0.099358,9102.356520
0.109720,9139.785354
0.115028,9065.371098
0.111016,9144.300179
0.101544,9070.846037
0.105299,9137.398511
0.105120,9093.142702
0.099783,9144.077772
0.112702,9104.121643
0.097553,9178.810399
0.118422,9125.867810
0.116718,9118.149160
0.101410,9123.997704
0.123435,9100.837272
0.110463,9122.306397
0.103952,9125.329848
0.098800,9118.287205
0.110145,9104.764877
0.097022,9101.107279
0.106615,9100.701427
0.079919,9126.670740
0.103559,9096.290806
0.106426,9084.822221
0.084894,9094.143319
0.069559,9105.169417
0.085788,9115.223550
0.065283,9131.247627
0.061319,9096.247764
0.080079,9130.072112
0.078363,9092.988913
0.077152,9115.339846
0.068691,9096.327209
0.068227,9147.050368
0.070943,9048.000196
0.072566,9128.843596
0.054898,9054.455835
0.051196,9138.403852
0.050358,9106.195938
0.081585,9149.827342
0.073545,9099.085038
0.074768,9146.297438
0.063926,9103.463601
0.080958,9117.267940
0.052106,9105.083263
0.078614,9103.352542
0.060160,9093.906770
0.079904,9130.555639
0.085429,9100.244313
0.082876,9112.648584
0.067707,9107.006989
0.060365,9128.908617
0.058590,9149.700060
0.059420,9109.816108
0.057224,9069.692622
0.050381,9124.592120
0.063984,9077.482690
0.064703,9134.802628
0.078248,9089.469670
0.095514,9111.924498
0.046995,9077.710121
0.065950,9151.512054
0.067010,9034.244653
0.059709,9110.176303
0.061950,9096.272564
0.049385,9096.039283
0.062154,9076.940521
0.052929,9134.430506
0.059024,9095.784445
0.074709,9124.530529
0.045557,9080.814517
0.045838,9112.185214
0.066290,9110.138113
0.066702,9124.006009
0.051618,9058.120339
0.053899,9134.971202
0.050083,9079.244731
0.056753,9109.660060
0.049679,9107.134712
0.064754,9135.997713
0.056803,9105.849315
0.095214,9120.336285
0.088799,9112.432675
0.057684,9127.362102
0.064728,9120.161589
0.065903,9097.219227
0.056443,9123.556474
0.048033,9087.206466
0.055290,9132.121522
0.062450,9100.285684
0.058623,9120.387892
0.064681,9107.715301
0.047780,9162.206046
0.053966,9101.231571
0.053329,9078.948010
0.064028,9090.152101
0.101166,9105.497746
0.100382,9094.409607
0.109115,9128.521913
0.108847,9111.198900
0.104333,9132.953897
0.120173,9099.997525
0.114096,9135.296647
0.102821,9125.058378
0.123395,9123.832853
0.123129,9083.845178
0.097788,9126.525750
0.100474,9073.883204
0.112186,9135.966041
0.127443,9099.821973
0.096983,9122.001846
0.105206,9111.985944
0.103120,9162.009623
0.134617,9119.146949
0.135409,9127.913620
0.113224,9115.883312
0.114119,9076.292933
0.115300,9122.358014
0.100223,9107.471451
0.098161,9136.829134
0.077837,9122.542746
0.067172,9120.572513
0.071557,9113.764785
0.070428,9161.277721
0.066674,9081.781107
0.076657,9085.842504
0.084544,9099.710989
0.074027,9094.757010
0.082606,9093.341149
0.092960,9121.377802
0.096621,9096.265974
0.076320,9130.700694
0.068301,9092.287817
0.086250,9132.932227
0.076508,9118.302147
0.065838,9139.845471
0.096125,9064.013694
0.078032,9133.622873
0.064746,9053.998414
0.080930,9148.590143
0.081124,9104.375305
0.074148,9151.543896
0.064304,9094.006022
0.069935,9157.606408
0.129590,9098.321789
0.140835,9134.747570
0.132665,9113.749840
0.131372,9101.581095
0.138107,9121.314568
0.151430,9092.398577
0.136827,9120.030167
0.139110,9098.432689
0.112859,9144.739986
0.127548,9107.209354
0.124150,9150.647826
0.146369,9093.696727
0.174471,9089.674562
0.148887,9080.265384
0.155616,9111.628934
0.129953,9082.053247
0.135551,9156.866864
0.174002,9090.244659
0.153723,9136.268173
0.140238,9081.216993
0.142926,9148.782649
0.132880,9114.951047
0.148388,9140.490451
0.132033,9081.395110
0.067924,9127.973630
0.086755,9079.820154
0.072660,9152.002909
0.070196,9120.955209
0.086375,9135.273325
0.119886,9113.497345
0.115074,9134.008343
0.095451,9127.077229
0.080529,9127.302130
0.087964,9139.451205
0.099305,9047.464818
0.085160,9138.390537
0.087951,9066.881846
0.095026,9148.698917
0.113232,9092.681344
0.100417,9140.022559
0.084727,9096.916391
0.080750,9164.491635
0.090445,9095.931739
0.098013,9106.215826
0.096375,9094.915833
0.094422,9127.125535
0.096997,9086.753943
0.099158,9154.932040
0.072030,9116.448410
0.068770,9143.494151
0.061888,9126.539105
0.062967,9117.410939
0.098801,9146.213776
0.069282,9114.058786
0.078269,9093.848889
0.088854,9097.563571
0.083986,9078.921590
0.080789,9099.402972
0.079200,9120.156638
0.078294,9110.126481
0.080103,9136.942660
0.093783,9109.711521
0.084484,9132.675287
0.073999,9124.254101
0.092764,9148.580041
0.075214,9062.385639
0.084307,9135.211558
0.079019,9072.990783
