occupancy,throughput
0.195273,9047.700555
0.218356,9066.779922
0.084238,9115.718754
0.077822,9122.406264
0.119345,9079.693240
0.088165,9122.060043
0.081870,9127.775351
0.079413,9155.892638
0.081500,9119.526136
0.079346,9148.606880
0.125830,9103.579641
0.098771,9143.480803
0.085064,9129.330271
0.078224,9124.277386
0.076190,9102.724404
0.077470,9126.042669
0.082023,9136.241487
0.098767,9108.211389
0.069805,9120.752177
0.092785,9148.493064
0.068345,9155.495332
0.067328,9036.617078
0.113060,9136.847495
0.078831,9131.677859
0.089398,9127.580345
0.079153,9141.514841
0.107681,8971.751192
0.089035,9175.807016
0.087092,9136.279890
0.067886,9138.449000
0.093141,9114.342859
0.103333,9118.849249
0.099220,9110.086629
0.097027,9135.971034
0.105113,9094.257420
0.084110,9104.570896
0.093364,9104.280842
0.109039,9107.489695
0.086881,9130.428936
0.087233,9121.743884
0.089863,9104.129955
0.099471,9131.852985
0.082600,9136.774082
0.079268,9168.871172
0.088482,9121.510912
0.094192,9131.406043
0.082365,9137.775933
0.084699,9172.792094
0.087268,9141.113732
0.089398,9130.543955
0.111123,8965.547954
0.099931,9136.909308
0.109549,9092.152258
0.106214,9111.449604
0.095718,9107.159578
0.091354,8978.772365
0.109089,9098.715814
0.104726,9117.237977
0.116722,9089.689422
0.112064,9112.288194
0.105665,9110.828661
0.097750,9100.492742
0.090015,9089.882775
0.094115,9121.612416
0.119460,9095.661985
0.108921,9131.260959
0.107640,9098.139628
0.119721,9098.412799
0.110758,9074.499097
0.111323,9136.491874
0.106371,9098.939314
0.097514,9131.135876
0.102002,9101.456824
0.095017,9130.075460
0.094244,9121.364506
0.100351,9135.002892
0.093138,9131.629530
0.118517,8962.237423
0.133813,9088.215685
0.108496,9096.236180
0.109689,9096.555598
0.099720,9138.019734
0.108614,9131.431079
0.096810,9142.564588
0.091194,9094.176365
0.100977,9127.740359
0.102385,9100.121750
0.101238,9124.314013
0.094179,9123.368377
0.116965,9136.036157
0.120911,9076.031026
0.092156,9121.098243
0.098030,9108.866785
0.117333,9119.205171
0.118365,9090.457891
0.134494,9072.389893
0.113633,9076.334185
0.113217,9103.896203
0.177328,9064.935586
0.104229,9113.231504
0.083728,9091.241325
0.093256,9153.365010
0.074066,9117.412580
0.086258,9144.206561
0.074484,9146.374357
0.072717,9175.040827
0.058042,9025.291958
0.075537,9181.916891
0.086770,9120.875264
0.087557,9148.010996
0.087599,9123.892779
0.099764,9161.017545
0.095053,9096.189834
0.077083,9124.207444
0.066404,9153.435407
0.075046,9162.201043
0.083056,9149.531005
0.068974,9159.631287
0.068625,9161.994519
0.070618,9170.026432
0.074053,9165.620593
0.072156,9155.577471
0.082480,9123.619751
0.096495,9120.309599
0.082885,9143.808512
0.076197,9154.610220
0.091861,9091.795156
0.086141,9123.067078
0.075195,9130.442240
0.081667,9146.078268
0.110831,9103.770214
0.104952,9091.357078
0.105597,9088.952522
0.096907,8967.232971
0.102329,9105.605516
0.087194,9155.988226
0.094164,9129.341970
0.103527,9118.586485
0.099941,8937.374723
0.095074,9149.515948
0.083732,9138.235208
0.080713,9153.177299
0.104138,9090.082743
0.102122,9103.079093
0.096495,9094.113539
0.103287,9116.704376
0.082770,9129.583651
0.087059,9139.215673
0.085123,9093.311393
0.084303,9105.915640
0.086067,9118.531597
0.073336,9169.419336
0.066154,9175.345619
0.076130,9164.967042
0.081639,9112.489092
0.084054,9140.465377
0.068163,9145.639985
0.072589,9167.931388
0.077101,9140.829668
0.074930,9146.300785
0.079469,9148.059549
0.069851,9159.055817
0.064562,9009.013851
0.075271,9170.547860
0.081414,9137.942924
0.064196,9172.162787
0.058485,9190.743947
0.056715,9025.979482
0.067434,9176.477240
0.088062,9146.173588
0.135055,9074.280085
0.138123,9093.658682
0.132586,9034.290334
0.146792,9059.702526
0.152831,9042.193070
0.127654,9078.137024
0.149917,9053.339396
0.146820,9069.467266
0.129298,9062.832434
0.156565,9060.071924
0.154953,9036.332902
0.157936,9038.440053
0.133607,9046.338591
0.132256,9063.415651
0.138640,9082.122581
0.114764,9093.838981
0.128143,9069.235308
0.139414,9059.183849
0.133614,9032.527765
0.148817,9108.447026
0.132801,9074.541971
0.150413,9077.001496
0.155402,9044.689054
0.159086,9052.934502
0.151936,8892.418968
0.134176,9104.385224
0.133484,9077.138305
0.114647,9058.417400
0.113532,9054.910047
0.135034,9079.249700
0.136755,9068.695779
0.117134,9090.755365
0.114236,9090.760353
0.121823,9094.422880
0.116683,9072.547953
0.120198,9078.026587
0.139894,9051.307134
0.140881,9063.464981
0.129706,9067.363652
0.112834,9107.123069
0.111518,9073.030300
0.117455,9082.794057
0.108719,9044.415876
0.116574,9078.463382
0.112728,9080.674391
0.138720,9060.195018
0.124851,9068.111907
0.114894,9053.152534
0.115268,8930.824845
0.124218,9066.600761
0.113917,9044.523845
0.106922,9096.499310
0.111643,9084.143904
0.102878,9165.813785
0.101546,9120.003545
0.089330,9097.919473
0.114101,9088.250412
0.104216,9104.323862
0.123409,9082.333755
0.119134,9104.027166
0.112880,9109.997006
0.115166,9084.016837
0.105567,9065.325133
0.120824,9093.906813
0.125367,9065.469764
0.141905,9089.215206
0.153378,9074.795570
0.123508,9083.975534
0.128598,9040.778795
0.117751,9065.333344
0.124970,9035.818546
0.094665,9114.763230
0.072884,9111.982609
0.068044,9177.115560
0.069596,9105.494410
0.067681,8980.359200
0.072934,9127.407084
0.088970,9130.437215
0.086881,9113.017275
0.057628,9158.398178
0.072041,8952.011296
0.063020,9179.944564
0.073500,9127.307102
0.063514,9167.134657
0.080937,9138.173389
0.055451,9166.749760
0.073904,9129.658631
0.081545,9134.193523
0.066343,9145.666732
0.067920,9127.896995
0.067524,9147.838605
0.065472,9167.758290
0.054766,9198.295006
0.063334,9169.695118
0.075845,9131.604486
0.069325,9147.818523
0.089322,9114.497371
0.102852,9122.745820
0.097115,9083.873231
0.117236,9089.922433
0.095498,9101.879328
0.114398,9102.590206
0.120584,9080.055970
0.096825,9152.698140
0.092064,9157.386727
0.118799,9092.147275
0.103110,9076.683456
0.083425,9143.805204
0.103650,9119.246715
0.101441,8999.953923
0.070421,9131.772985
0.076743,9145.593109
0.096893,9088.907924
0.110688,9113.347817
0.102659,9102.054966
0.097476,9097.378147
0.080124,9111.794921
0.093985,9127.315457
0.077826,9147.880466
0.087114,9175.187362
0.090207,9112.568791
0.107072,9092.173741
0.107204,9098.240607
0.090433,9132.922172
0.101863,9099.714302
0.098642,9110.431917
0.093469,9065.108149
0.104139,9106.036678
0.089611,9103.962512
0.091856,9142.735093
0.104564,9105.058316
0.100162,8961.299378
0.088072,9124.324006
0.104565,9135.940986
0.104270,9087.545081
0.088722,9147.985913
0.095467,9129.030267
0.093925,9174.537495
0.096274,9096.631695
0.081976,9143.617935
0.099051,9120.281345
0.096725,9124.518836
0.110946,9086.849765
0.098665,9105.394951
0.142634,9073.782803
0.132019,9096.697892
0.105196,9093.504869
0.108221,9109.281668
0.124775,9079.060096
0.106151,9080.427011
0.119601,9078.011765
0.103367,9100.067072
0.115339,9074.265281
0.103265,9111.577439
0.105881,9099.876586
0.112595,9100.638442
0.101362,9102.668084
0.100440,9119.712451
0.107475,9095.615700
0.108686,9105.104808
0.116267,8941.899678
0.114659,9114.917794
0.118677,9073.059954
0.099234,9100.126711
0.104637,9102.011863
0.116542,9147.769972
0.121394,9101.266329
0.119041,9123.951031
0.075148,9118.702879
0.068925,9147.811839
0.068046,9160.361300
0.061935,9192.546907
0.079813,9129.710367
0.084276,9140.944956
0.072906,9152.681375
0.057081,9214.770708
0.061474,9155.471813
0.073021,9148.817821
0.078222,9114.573837
0.080781,9127.065536
0.061085,9162.978438
0.072513,9145.457606
0.069278,9103.279623
0.066686,9162.427672
0.081931,9119.858841
0.070373,9112.007514
0.077316,9121.728943
0.074959,8990.221864
0.079156,9161.245799
0.075755,9146.665560
0.068665,9154.759401
0.058304,9155.842341
0.063696,8968.574514
0.059361,9239.145276
0.070654,9153.711945
0.071216,9132.311671
0.076429,9123.714635
0.079568,9139.825430
0.079407,9139.506364
0.099592,9123.701332
0.086407,9069.426150
0.075931,9119.900428
0.074969,9136.602095
0.081219,9145.626574
0.074334,9143.567716
0.072577,9139.855523
0.069212,9138.375536
0.081355,9137.248248
0.083740,9111.673779
0.099564,9126.185968
0.086251,9071.953694
0.082229,9099.911383
0.069641,9106.149484
0.063435,9145.701886
0.068613,9158.584366
0.076620,9132.068186
0.077942,8963.468135
0.088096,9144.825309
0.091811,9081.250007
0.087336,9115.152045
0.106597,9078.369382
0.111123,8929.325647
0.095372,9085.139226
0.088098,9105.517625
0.081508,9109.167165
0.102708,9095.456816
0.098722,9096.547293
0.081125,9126.006059
0.095277,9070.926725
0.101841,9090.940513
0.102850,9086.747397
0.092190,9112.472487
0.125763,9092.711103
0.122290,9082.274325
0.092594,9066.756929
0.089133,9077.153044
0.085113,9105.781299
0.078332,9139.604896
0.090718,9090.561999
0.103019,9098.651210
0.130991,9065.532238
0.136362,9077.520613
0.130601,9041.342768
0.148643,9096.092255
0.124254,9081.672241
0.112297,9114.379420
0.122036,9081.449521
0.133414,9058.868708
0.138865,9027.936751
0.128632,9110.397101
0.125404,9072.551234
0.133969,9068.935889
0.114437,9089.734021
0.119405,9110.446851
0.125162,9097.992275
0.132114,9063.989057
0.132065,9049.233265
0.148064,9070.492268
0.132869,9054.867420
0.124827,9100.926734
0.136223,9084.105975
0.146886,9071.219612
0.123144,9073.328352
0.112554,9098.475722
0.079894,9103.569656
0.059093,9174.754651
0.057510,9157.854693
0.068660,9135.451933
0.065158,9147.495501
0.067740,9164.332082
0.054210,9175.439888
0.070420,9145.084566
0.057501,9009.119422
0.048278,9206.295719
0.060671,9174.805188
0.067141,9167.869173
0.073760,9109.633517
0.064087,9201.756786
0.062827,9165.637367
0.077711,9135.083047
0.068061,9151.790174
0.068733,9145.740294
0.059492,9145.235162
0.057352,9195.787867
0.078550,9182.104062
0.052873,9198.888973
0.060198,9198.628353
0.080657,9174.162110
0.089512,9128.248601
0.079082,9124.217442
0.072672,9123.323403
0.088050,9136.690576
0.078545,9122.863964
0.073403,9172.701234
0.068200,9116.644544
0.064343,9177.754012
0.059783,9180.131629
0.076827,9168.067564
0.089360,9098.318410
0.085337,8937.288466
0.093406,9166.427102
0.060917,9184.954628
0.057703,9173.818746
0.063291,9177.075169
0.059875,9179.376564
0.060628,9058.527286
0.077996,9163.349549
0.077095,9138.754632
0.074811,9135.163135
0.082576,9145.032754
0.083575,9128.775254
0.088556,9157.391788
0.089735,9086.278409
0.078139,9131.599448
0.084611,9117.871439
0.086104,9144.525924
0.082167,9136.041144
0.086766,9125.591301
0.079095,9107.021906
0.081630,9137.802659
0.069502,9154.960578
0.092410,9141.845790
0.093661,9101.975426
0.127279,9083.421057
0.082840,9113.151837
0.089042,9161.245799
0.092001,9116.749228
0.096817,9121.584111
0.077677,8961.888838
0.081761,9146.734126
0.085446,9120.875308
0.083186,9149.996453
0.071595,9130.485569
0.096220,8943.891034
0.099662,9157.007690
0.105067,9125.243207
0.102987,9086.603716
0.082081,9140.834742
0.087118,9097.058678
0.100834,9111.796622
0.091947,9101.625842
0.079630,9147.381731
0.075342,9138.747949
0.071400,9128.135278
0.075676,9108.083587
0.087683,9123.336768
0.098554,9104.058673
0.101468,9103.543124
0.088105,9089.079726
0.084248,9135.643849
0.067187,9109.630222
0.089510,9134.470559
0.085323,9138.377166
0.097656,9109.296599
0.100141,9070.783544
0.094754,9118.385249
0.100156,9164.674723
0.089160,9141.553331
0.096800,9128.020326
0.096478,9118.576492
0.081918,9103.687353
0.081610,9014.092656
0.074305,9123.008788
0.082952,9142.551255
0.078108,9134.385473
0.097929,9123.849469
0.109962,9076.297911
0.080788,9115.582415
0.083488,9112.362890
0.093924,9134.310322
0.086616,9085.259731
0.094444,9097.725753
0.100493,9068.419415
0.095328,9097.389709
0.079751,9114.155142
0.081106,9156.182705
0.077142,9110.236012
0.083235,9143.502523
0.089269,9117.407551
0.081979,9155.792069
0.084370,9110.408634
0.092115,9094.497315
0.098439,9075.329291
0.110301,9106.318658
0.098383,8939.519095
0.080321,9146.804389
0.100900,9106.600574
0.075263,9104.143183
0.098382,9086.243722
0.086198,8922.655374
0.089921,9144.388809
0.093715,9115.230199
0.086042,9118.245571
0.083569,9124.127516
0.100904,9080.331367
0.103092,9110.372136
0.109460,9090.763665
0.100888,9112.904318
0.108455,9121.329563
0.087649,9125.329804
0.103191,9103.505002
0.090143,9121.640684
0.091094,9134.532291
0.089476,9134.802647
0.074300,9119.537804
0.084788,9130.977501
0.094813,9103.274665
0.111689,9118.152455
0.077871,9130.260498
0.063445,9132.228271
0.074331,9127.125498
0.095117,9121.339518
0.103144,8957.797828
0.111644,9103.294558
0.084935,9088.765836
0.101211,9091.512449
0.091671,9072.500161
0.099001,8966.945149
0.080290,9121.733890
0.079439,9142.233624
0.080357,9147.358303
0.068958,9147.264572
0.076985,9107.265719
0.079081,9157.797669
0.087634,9123.604768
0.100962,9122.176588
0.097890,9081.941111
0.099717,9108.707482
0.090154,9108.360699
0.085646,9110.519866
0.082848,9127.107201
0.076939,9127.165531
0.114479,9066.026987
0.117603,9070.046378
0.118588,9053.411505
0.118880,9095.254991
0.124159,9068.703971
0.109014,9091.031411
0.096327,9079.663535
0.112554,9078.516087
0.107528,9097.783727
0.109971,9110.546421
0.103095,9074.291637
0.102407,9103.390699
0.122758,9073.935900
0.124982,9082.942529
0.098265,9121.236353
0.108843,9101.021134
0.097114,9092.329159
0.098254,9097.906233
0.099247,9093.698379
0.097333,9128.420242
0.102778,9090.920630
0.105262,9101.322651
0.100922,9096.534020
0.109856,9098.782035
0.139246,9050.497807
0.129742,9080.079061
0.127449,9069.276441
0.121499,9078.184795
0.146309,9062.341314
0.151978,9064.090962
0.134590,9056.835650
0.151738,9077.136605
0.136472,9064.738395
0.130505,9058.602840
0.126992,9048.204833
0.145321,9058.361602
0.137820,8950.774165
0.146794,9081.964206
0.130351,9067.291321
0.126188,9077.243729
0.146409,9067.482056
0.131287,9120.482665
0.149715,9039.123091
0.121333,9093.417236
0.136733,9056.012166
0.150202,9083.340196
0.180668,9041.185897
0.132669,9083.899679
0.073088,9115.974692
0.072237,9128.428580
0.076147,9126.918957
0.087365,9135.311701
0.099056,9094.973728
0.094630,9120.668994
0.078770,9090.755371
0.075414,9126.674023
0.078987,9094.340146
0.089156,9126.783995
0.081081,9113.784688
0.076822,9109.070970
0.062283,9143.721576
0.076661,9160.910154
0.054638,9180.241161
0.063590,9176.586715
0.080621,8958.033746
0.082954,9143.987492
0.091427,9094.753732
0.095775,9123.065385
0.074697,9132.992266
0.069884,8938.994906
0.062627,9185.555360
0.070856,9164.426181
0.064594,9136.835820
0.050484,9196.748595
0.044823,9188.463859
0.045424,9240.965598
0.044902,9209.615984
0.059494,9182.753324
0.058541,9155.357838
0.055992,9185.508087
0.064227,9157.975485
0.061514,9146.143529
0.057813,9151.508722
0.057382,9181.566163
0.067626,9154.994043
0.062348,9180.352434
0.056664,9148.928272
0.062533,9176.057876
0.050261,9173.147205
0.057994,9197.098776
0.066002,9137.590546
0.066889,9145.969556
0.054677,9025.187665
0.066572,9182.038293
0.065947,9113.233193
0.065258,9150.842140
0.170753,9065.390863
0.152929,9103.707285
0.140262,9087.995979
0.131679,9081.197153
0.144198,9073.769602
0.140909,9063.708113
0.146104,9047.806968
0.137493,9059.543323
0.171670,9036.236560
0.156544,9065.841206
0.151265,9066.934497
0.149755,9084.317179
0.179367,9043.301869
0.173361,9032.123059
0.165052,9000.576056
0.145918,9026.429141
0.126554,9047.111236
0.143547,9075.525243
0.130244,9052.806659
0.143753,9051.762715
0.164634,9047.991986
0.133390,9047.766054
0.158074,9043.992121
0.157525,9044.006856
0.138082,9053.863969
0.134539,9106.479509
0.159374,9041.460482
0.144720,9063.675258
0.154782,9061.236039
0.140778,9088.199150
0.135026,9136.961015
0.160882,9049.711501
0.144084,9044.394575
0.157125,9046.963861
0.142982,9044.551625
0.135465,9068.254942
0.160028,9049.424901
0.157736,9071.938837
0.183816,9048.552010
0.156803,9047.834835
0.130227,9041.623984
0.145625,9081.253276
0.123673,9073.596709
0.148941,9066.086224
0.175066,9054.132844
0.144225,9072.822851
0.138136,8990.422282
0.133772,9062.761828
0.100479,9054.127927
0.094736,9095.107707
0.082310,9090.818195
0.091958,9124.302352
0.076403,9146.837863
0.079598,9147.845333
0.095467,9080.356069
0.104588,9096.901519
0.091444,9142.711670
0.099921,9107.733539
0.108264,9086.801891
0.098421,9102.344921
0.101832,9085.981216
0.087216,9123.777890
0.113969,9086.782081
0.122945,9083.589369
0.086802,9108.730700
0.104538,9088.745945
0.111646,9062.444828
0.101419,9094.437750
0.104321,9085.845826
0.120485,9090.110822
0.111085,9073.341465
0.106686,9099.243987
0.157604,9041.558610
0.134877,9056.377975
0.140560,9046.870548
0.167038,9046.970422
0.155714,9065.696587
0.167349,9070.860891
0.154768,9067.031477
0.161656,9031.764153
0.176721,9027.587954
0.171246,8863.221028
0.171695,9084.614313
0.159887,9066.339369
0.148266,9034.101023
0.148689,9080.118591
0.178851,9044.587628
0.156440,9076.849892
0.164183,9056.635523
0.166474,9080.403882
0.163462,9022.961233
0.139800,9063.422255
0.146580,9052.185465
0.129475,9070.398439
0.129617,9070.859229
0.138088,9079.820191
0.143062,9069.141560
0.136347,9056.922567
0.142965,9026.069068
0.140415,9055.028151
0.149292,9046.865652
0.136111,9070.414952
0.112642,9047.790640
0.114657,9102.010215
0.136259,9066.128926
0.143938,9059.748507
0.139434,9070.189493
0.146483,9083.468939
0.121228,9119.048851
0.128372,9098.926120
0.103478,9097.416206
0.107030,8969.711991
0.138367,9105.242360
0.128866,9079.518426
0.122512,9067.036432
0.134855,9067.352130
0.111305,9076.764224
0.125727,9097.194427
0.135975,9063.722889
0.131020,9062.397173
0.084596,9081.723337
0.119120,9111.442949
0.093300,9122.872323
0.083914,9129.802037
0.083559,9121.640709
0.083460,9149.837366
0.080355,9118.057681
0.086490,9128.550261
0.095880,9122.552747
0.079811,9159.191710
0.070973,9152.843924
0.066800,9150.172300
0.081715,9135.989373
0.081860,9166.020500
0.080525,9116.062785
0.075045,9153.964976
0.085118,8815.453382
0.078715,9164.217836
0.089704,9120.818713
0.075163,9156.176003
0.079506,9126.076022
0.076108,9151.143654
0.071919,9176.451943
0.094606,9146.063204
0.115318,9072.333971
0.107340,9087.185007
0.093643,9101.852799
0.127426,9096.866715
0.104441,9073.968861
0.096374,9111.811592
0.088288,9112.269912
0.094405,9109.590330
0.092218,9101.985333
0.081430,9132.748733
0.090586,9113.964090
0.097407,9097.224221
0.099645,9075.215615
0.084200,9104.290742
0.089959,9084.848675
0.121855,9114.108650
0.129878,9072.328937
0.108605,9067.972105
0.097817,9051.920027
0.108242,8707.450393
0.110102,9130.583962
0.085646,9100.587146
0.101119,9084.655548
0.099343,9091.019866
0.049175,9173.992099
0.053487,9186.046466
0.032548,9259.977745
0.052285,9211.127665
0.043851,9219.937975
0.057571,9183.321691
0.049529,9175.471897
0.061057,9176.605249
0.056435,9154.603508
0.065390,9156.243069
0.063257,9154.124168
0.062314,9180.625484
0.053703,9153.631444
0.053410,9185.953626
0.052143,9164.358964
0.058334,9183.274434
0.050568,9167.541427
0.039711,9220.243965
0.038817,9238.703205
0.049359,9200.273600
0.054839,9162.122175
0.045866,9203.250648
0.037028,9230.746527
0.049360,9051.810160
0.139093,8916.891920
0.146626,9081.616150
0.156725,9038.430314
0.146645,9067.937564
0.129659,9047.400934
0.130485,9073.295414
0.144514,9050.643595
0.150112,9082.236393
0.138288,9037.298162
0.154005,9021.798787
0.150585,9035.377652
0.135289,9072.401403
0.123297,9048.149185
0.142036,9078.636460
0.140752,9047.394408
0.150028,9080.324732
0.142820,9029.221436
0.124308,9049.213638
0.142281,9046.291142
0.137337,9075.454426
0.147265,9067.062727
0.131157,9091.590156
0.143064,9008.541534
0.123765,9077.120140
0.101746,9065.939889
0.105688,9090.738808
0.105768,8917.039846
0.101783,9137.306658
0.094055,9140.665889
0.091971,9147.241138
0.091511,9109.880790
0.090154,9107.128038
0.128298,9071.604738
0.110612,9087.345232
0.094083,9104.318890
0.115987,9126.122636
0.105790,9102.951447
0.100666,9092.641675
0.094486,9080.661182
0.081630,9137.465309
0.083451,9118.225631
0.083610,9130.829082
0.081544,9110.395351
0.081476,9124.751949
0.085817,9116.366947
0.078260,9142.770218
0.100013,9107.992347
0.115019,9102.802309
0.132346,9052.213354
0.133888,9071.935606
0.124359,9069.901582
0.139872,9052.554287
0.147465,8917.773023
0.123453,9128.841919
0.133809,9096.419868
0.127906,8975.637466
0.139222,9063.770564
0.118965,9095.139170
0.122257,9068.544452
0.128513,9099.888234
0.116377,9075.124971
0.145391,9071.443443
0.126113,9051.829884
0.151023,9054.982217
0.136045,9060.869843
0.124290,9087.384868
0.123115,9083.959033
0.128136,9100.214505
0.140812,9043.800739
0.135504,9069.876907
0.119669,9061.930671
0.126132,9083.340220
0.132490,9066.895046
0.130411,9066.627048
0.131611,9068.671091
0.122389,9062.200056
0.136893,9065.773884
0.131988,9074.604521
0.131859,9048.715707
0.124634,9077.223943
0.132138,9047.962574
0.140886,9077.687042
0.133994,9113.082046
0.119899,8930.483512
0.125305,9145.032717
0.116882,9086.344449
0.130925,9053.608240
0.123010,9094.785131
0.134623,9075.077275
0.129093,9090.937169
0.124779,9080.361020
0.123376,9083.713091
0.127943,9067.024910
0.137485,9086.545897
0.147422,9051.492296
0.124447,9100.595433
0.149117,9061.011047
0.173977,9038.394379
0.163113,9030.239019
0.156730,9042.729414
0.149696,9045.422092
0.143876,9044.271879
0.149018,9064.597069
0.175861,9044.270216
0.188622,9044.909944
0.156704,9073.525904
0.147617,9035.155585
0.151931,9107.171189
0.176987,9042.642787
0.164214,9024.386188
0.164579,9026.227121
0.145023,8938.100099
0.158938,9011.775903
0.161215,9032.904688
0.195239,9013.242794
0.149840,9054.237832
0.169654,9061.958607
0.166388,9034.522125
0.156359,9025.205598
0.154378,9024.000212
0.155318,9005.215460
0.135628,9065.251181
0.146686,9060.177025
0.127574,9064.342343
0.140771,9060.851768
0.159591,9066.326178
0.133641,9031.514545
0.145742,9039.239134
0.137359,9023.488885
0.138634,9065.657153
0.143922,9057.992325
0.164223,9041.893783
0.136476,9048.920444
0.114906,9084.234666
0.142607,9079.253016
0.134264,9101.248147
0.140931,9043.609372
0.134124,9062.260845
0.136147,9041.243043
0.137060,8918.141982
0.150626,9086.379118
0.154160,9065.556878
0.134797,9080.487978
0.141770,9094.125129
0.102977,9073.458388
0.114949,9090.659522
0.108796,9074.293263
0.106702,9108.153257
0.085055,9112.749847
0.092277,9123.649725
0.098684,9073.814051
0.114479,9060.538186
0.105920,9078.237577
0.115736,9083.051437
0.101556,9077.395365
0.089744,9111.952755
0.113575,9055.518510
0.107656,9057.150674
0.105305,9082.957397
0.091329,9113.088686
0.088492,9119.386436
0.088237,9119.447970
0.100670,9064.256899
0.100204,9150.947611
0.090280,9091.376913
0.105559,9097.811848
0.096200,9083.525066
0.107058,9165.817165
0.128592,9079.706390
0.099358,9100.318781
0.109720,9072.944723
0.115028,9093.521418
0.111016,9078.875476
0.101544,9125.927757
0.105299,9093.106324
0.105120,9068.692500
0.099783,9082.010407
0.112702,9097.477487
0.097553,9099.785554
0.118422,9092.856646
0.116718,9091.995140
0.101410,9096.812100
0.123435,9073.206482
0.110463,9086.141337
0.103952,9099.848459
0.098800,9109.022781
0.110145,9087.751530
0.097022,9090.633052
0.106615,9069.631776
0.079919,9164.447951
0.103559,9062.316667
0.106426,9092.213438
0.084894,9090.314093
0.069559,9135.091391
0.085788,9099.661295
0.065283,9177.949436
0.061319,9176.059613
0.080079,9151.386478
0.078363,9134.707526
0.077152,9110.270839
0.068691,9102.664701
0.068227,9153.597964
0.070943,9129.666990
0.072566,9150.559150
0.054898,9156.823271
0.051196,9193.836594
0.050358,9176.266722
0.081585,9133.834770
0.073545,9116.528190
0.074768,9141.972854
0.063926,9130.540607
0.080958,9132.987270
0.052106,9176.148866
0.078614,9121.600755
0.060160,9174.222699
0.079904,9020.024805
0.085429,9127.385446
0.082876,9106.411495
0.067707,9099.525534
0.060365,9152.632760
0.058590,9163.312645
0.059420,9179.757450
0.057224,9149.253072
0.050381,9278.150570
0.063984,9165.106516
0.064703,9177.878650
0.078248,9149.249748
0.095514,9109.686598
0.046995,9180.826097
0.065950,9183.824359
0.067010,9151.718149
0.059709,9125.509699
0.061950,9114.532280
0.049385,9190.458470
0.062154,9179.428847
0.052929,9192.842669
0.059024,9180.736754
0.074709,9173.012565
0.045557,9202.479995
0.045838,9208.808611
0.066290,9173.000785
0.066702,9179.005855
0.051618,9171.797637
0.053899,9171.153408
0.050083,9173.152189
0.056753,9032.578370
0.049679,9179.182775
0.064754,9150.445222
0.056803,9125.817811
0.095214,9103.281253
0.088799,9117.128297
0.057684,9011.990232
0.064728,9201.394429
0.065903,9151.527180
0.056443,9158.337804
0.048033,9198.017495
0.055290,9194.736041
0.062450,9196.087247
0.058623,9184.289915
0.064681,9170.006208
0.047780,9167.107740
0.053966,9182.756653
0.053329,9183.640499
0.064028,9181.272841
0.101166,9076.726363
0.100382,9075.767403
0.109115,9099.543721
0.108847,9112.198478
0.104333,9090.687599
0.120173,9095.835731
0.114096,8927.225951
0.102821,9086.131464
0.123395,9051.685657
0.123129,9081.142739
0.097788,9092.869848
0.100474,9091.738934
0.112186,9082.772593
0.127443,9060.244295
0.096983,9076.953695
0.105206,8956.636092
0.103120,9086.162816
0.134617,9068.314189
0.135409,9076.882856
0.113224,9094.682578
0.114119,9064.117246
0.115300,9079.871303
0.100223,9086.876188
0.098161,9100.994659
0.077837,9108.888341
0.067172,9163.148022
0.071557,9116.742608
0.070428,9122.261428
0.066674,9121.459343
0.076657,9130.038774
0.084544,9112.653540
0.074027,9088.499805
0.082606,9078.077655
0.092960,8968.883357
0.096621,9098.984054
0.076320,9144.907300
0.068301,9150.435253
0.086250,9139.082065
0.076508,9107.587574
0.065838,9151.929178
0.096125,9114.430940
0.078032,9145.728578
0.064746,9120.722278
0.080930,9125.416416
0.081124,9146.642060
0.074148,9144.423966
0.064304,9147.065460
0.069935,9167.684273
0.129590,9048.445556
0.140835,9053.996783
0.132665,9022.907508
0.131372,9061.265580
0.138107,9058.161383
0.151430,9069.241859
0.136827,9048.055879
0.139110,9012.037364
0.112859,9047.551562
0.127548,9047.235632
0.124150,9057.134228
0.146369,9050.954869
0.174471,9041.395099
0.148887,9074.263606
0.155616,9094.459262
0.129953,9087.741605
0.135551,9038.386180
0.174002,9024.902562
0.153723,9035.248644
0.140238,9056.655189
0.142926,9036.889828
0.132880,9064.067971
0.148388,9054.813309
0.132033,8942.085187
0.067924,9116.612963
0.086755,9097.465894
0.072660,9098.025405
0.070196,9128.573593
0.086375,9117.075086
0.119886,9101.942305
0.115074,9081.114703
0.095451,9091.859546
0.080529,9097.987317
0.087964,9120.354555
0.099305,9080.615019
0.085160,9121.218042
0.087951,9113.543842
0.095026,9123.043774
0.113232,9073.209770
0.100417,9101.804791
0.084727,9163.339458
0.080750,9151.163701
0.090445,9107.502982
0.098013,9096.330489
0.096375,9095.858878
0.094422,9121.073282
0.096997,9074.003398
0.099158,9120.673971
0.072030,9109.293298
0.068770,9125.379786
0.061888,9131.998075
0.062967,9004.795370
0.098801,9136.795777
0.069282,9169.204105
0.078269,9104.856114
0.088854,9101.740155
0.083986,9104.512879
0.080789,9135.915949
0.079200,9114.955962
0.078294,9099.318482
0.080103,9110.026896
0.093783,9106.756486
0.084484,9102.139476
0.073999,9150.778503
0.092764,9094.452595
0.075214,9121.164821
0.084307,8962.888110
0.079019,9126.049321
0.085744,9119.421370
